"Item";"CCODCON";"CDESCON";"LGRPCON";"LTERCON";"LOTRMON";"CNATCON";"LLIGCRE";"LLIGTES";"LCENCUS";"LIVA";"LCTRIMP";"CSTRCON";"CCODIVA";"NTIPCRE";"CNATSAL";"COPER";"CTIME";"DDATE"
878;"2683129";"HAPAG LIOYD KREUZTAHRTEN GMBH";"True";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XX.XX.XX.";"";0;"";"";"";""
879;"268312901";"N/M HANSEATIC";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XX.XX.XX.";"";0;"";"";"";""
880;"2683134";"PANKAR MARITIME S.A";"True";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XX.XX.XX.";"";0;"";"";"";""
881;"268313401";"N/M LEADER I";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XX.XX.XX.";"";0;"";"";"";""
882;"2683154";"STEMAT MARINE SERVICES";"True";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XX.XX.XX.";"";0;"";"";"";""
883;"268315401";"N/M CLAUDIA B";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XX.XX.XX.";"";0;"";"";"";""
884;"26841240";"N/M NATIONAL GEOGRAPHIC ENDEAVOUR";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
885;"26841268";"N/M RYON GANG 2";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
886;"26841331";"GAS ZAEL";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
887;"4521";"REMODELACAO DAS INSTALACOES";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
888;"582";"RESERVAS LIVRES";"True";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
889;"5811";"RESERVA LEGAL";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
890;"5812";"RESERVAS PARA INVESTIMENTOS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
891;"5821";"RESERVAS NAO AFECTADAS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
892;"141";"DEPOSITOS A PRAZO - BANCO INTERATLANTICO";"False";"False";"False";"";"False";"True";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
893;"142";"DEPOSITOS A PRAZO - CECV";"False";"False";"False";"";"False";"True";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
894;"6329001";"SUBSIDIO UTILIZAÇAO DE VIATURA";"False";"False";"False";"D";"False";"False";"True";"False";"False";"X.X.X.XX.XX.XX.XX.";"";0;"D";"";"";""
895;"6329002";"SUBSIDIO DE ALIMENTACAO";"False";"False";"False";"D";"False";"False";"True";"False";"False";"X.X.X.XX.XX.XX.XX.";"";0;"D";"";"";""
896;"6329004";"ISENÇAO DE HORARIO";"False";"False";"False";"D";"False";"False";"True";"False";"False";"X.X.X.XX.XX.XX.XX.";"";0;"D";"";"";""
897;"6329005";"SUBSIDIO DE CONDUCÇAO";"False";"False";"False";"D";"False";"False";"True";"False";"False";"X.X.X.XX.XX.XX.XX.";"";0;"D";"";"";""
898;"26841345";"N/M TURHAN MILDON";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
899;"26811";"ESCALA DE NAVIOS INTERNACIONAIS";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.";"";0;"";"";"";""
900;"26841067";"N/M MELEK N";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
901;"26841068";"N/M EOLE";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
902;"26841076";"N/M BERKAY N";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
903;"26841224";"N/M MARIA TEIXEIRA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
904;"26841238";"N/M ANDREA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
905;"26841273";"N/M TIBURON III";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
906;"26841274";"N/M KANO II";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
907;"26841276";"N/M ACERGY DISCOVERY";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
908;"26841277";"N/M FORTUNATO";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
909;"26841278";"N/M BETAGAS";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
910;"26841279";"N/M GOLDEN VICTORY";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
911;"26841280";"N/M SIRIUS";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
912;"26841281";"N/M JIGAWA I";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
913;"26841282";"N/M CELESTINE RIVER";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
914;"26841284";"N/M POLAR STAR";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
915;"26841285";"N/M SILVER WIND";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
916;"26841286";"N/M O GALOPIM";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
917;"26841287";"N/M GRAND VICTORIA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
918;"26841288";"N/M SUPER LEAGUE";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
919;"26841289";"N/M MARIA S. MERIAM";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
920;"26841291";"N/M IRYDA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
921;"26841292";"N/M SEA FLOWER";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
922;"26841293";"N/M RIO MINÔ";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
923;"26841296";"CAPE";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
924;"26841297";"GASCHEM WESER";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
925;"26841298";"TRUST TALHASSA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
926;"26841299";"PEONIA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
927;"26841300";"MALIKA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
928;"26841302";"DONNA V";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
929;"26841303";"JANNI";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
930;"26841304";"MALIKA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
931;"26841305";"ROSA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
932;"26841306";"ADMIRAL PADORIN";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
933;"26841307";"N/M BELGRAVIA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
934;"26841308";"AGAWAM";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
935;"26841309";"STADT DUSSELDORF";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
936;"26841310";"N/M PLORI";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
937;"26841311";"N/M CISNE BRANCO";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
938;"26841312";"NOUR";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
939;"26841313";"PRICESS ABA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
940;"26841314";"ZARANHA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
941;"26841315";"PRAIA GRANDE";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
942;"26841316";"CGG AMADEUS";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
943;"26841317";"HAJ JAMIL";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
944;"26841318";"ALABACORA NUEVO";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
945;"26841319";"MARCO POLO";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
946;"26841320";"ALEXANDER VON HUMBOLDT";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
947;"26841321";"ARETI I";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
948;"26841323";"MY T.V.";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
949;"26841324";"BELUGA ENTERPRISE";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
950;"26841326";"SKS SEGURA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
951;"26841327";"CONCORDIA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
952;"26841328";"FRYDERYK CHOPIN";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
953;"26841329";"TERRY SIETE";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
954;"26841330";"KRAMATORSK";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
955;"26841332";"GENERAL BLAZHEVICH";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
956;"26841333";"NIKAT";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
957;"26841334";"DANNY F II";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
958;"26841335";"FUTAGAMI";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
959;"26841336";"LEVANTE";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
960;"26841337";"KURUOGLU 3";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
961;"26841340";"LADY JULIET";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.";"";0;"";"";"";""
962;"26841343";"ANNABELLE SCHULTE";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.";"";0;"";"";"";""
963;"26841344";"C.COLUMBUS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.";"";0;"";"";"";""
964;"26841346";"MAEVA";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.";"";0;"";"";"";""
965;"6329006";"SUBSIDIO DE CHEFIA";"False";"False";"False";"D";"False";"False";"True";"False";"False";"X.X.X.XX.XX.XX.XX.";"";0;"D";"";"";""
966;"6329007";"SUBSIDIO DE HABITACAO";"False";"False";"False";"D";"False";"False";"True";"False";"False";"X.X.X.XX.XX.XX.XX.";"";0;"D";"";"";""
967;"63107";"13 MES";"False";"False";"False";"D";"False";"False";"True";"False";"False";"X.X.X.XX.XX.XX.XX.";"";0;"D";"";"";""
968;"63209";"13 MES";"False";"False";"False";"D";"False";"False";"True";"False";"False";"X.X.X.XX.XX.XX.XX.";"";0;"D";"";"";""
969;"6351";"PREVIDENCIA SOCIAL";"False";"False";"False";"D";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"D";"";"";""
970;"6359";"OUTROS ENCARGOS COM O PESSOAL";"False";"False";"False";"D";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"D";"";"";""
971;"26840071";"MAR DE CANAL";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
972;"27821";"SUBSIDIO DE FERIAS";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
973;"119";"TRANSFERENCIA DE CAIXA";"False";"False";"False";"";"False";"True";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
974;"26840322";"PONTA BICUDA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
975;"26841270";"N/M CLAUDIA B";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
976;"26841047";"N/M ALBANE";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
977;"26841347";"ORTUBE BERRIA";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
978;"26841350";"TRANSHAWK";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
979;"26841358";"FUGRO GAUSS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
980;"26841057";"N/M ZAMET";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
981;"26841212";"N/M NAMIBIA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
982;"26841351";"DAWNLIGHT";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
983;"26841352";"TERANGA";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
984;"26841354";"HEMISFERIO SUL";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
985;"26841356";"JANG JA SAN CHANG NYON HO";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
986;"26841357";"TRANSEAGLE";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
987;"7171";"MERCADORIAS";"False";"False";"False";"";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
988;"7181";"MERCADORIAS";"False";"False";"False";"";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
989;"751";"SERVICOS SOCIAIS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"C";"";"";""
990;"752";"ALUGUER DE EQUIPAMENTOS-VIATURA";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"C";"";"";""
991;"753";"TAXA DE TELEX";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"C";"";"";""
992;"754";"TAXA DE TELEFONE/VHF";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"C";"";"";""
993;"755";"TAXA DE CORREIO";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"C";"";"";""
994;"756";"FOTOCOPIAS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"C";"";"";""
995;"757";"TAXA DE TELEFAX";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"C";"";"";""
996;"759";"OUTRAS RECEITAS SUPLEMENTARES";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"C";"";"";""
997;"62219";"OUTRAS RENDAS E ALUGUERES";"False";"False";"False";"D";"False";"False";"True";"True";"False";"X.X.XX.X.XX.XX.XX.";"";0;"D";"";"";""
998;"6329008";"RETROACTIVOS SALARIAIS";"False";"False";"False";"D";"False";"False";"True";"False";"False";"X.X.X.XX.XX.XX.XX.";"";0;"D";"";"";""
999;"78161";"ALUGUER DE EQUPAME TOS - VIATURA";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"C";"";"";""
1000;"78162";"TAXA DE - TELEFONE/VHF";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"C";"";"";""
1001;"78163";"TAXA DE TELEFAX/EMAIL";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"C";"";"";""
1002;"78164";"TAXA DE CORREIOS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"C";"";"";""
1003;"78165";"FOTOCÓPIAS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"C";"";"";""
1004;"7231";"ALUGUER DE EQUIPAMENTOS - VIATURA";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"C";"";"";""
1005;"7251";"SERVIÇOS DE COMUNICAÇÃO - TAXAS TELEFONE/VHF";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"C";"";"";""
1006;"7252";"SERVIÇOS DE COMUNICAÇÃO";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"C";"";"";""
1007;"7253";"TAXA DE CORREIOS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"C";"";"";""
1008;"7254";"FOTOCÓPIAS";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"C";"";"";""
1009;"7255";"CADERNETAS  FOLHAS DE DESCARGA";"False";"False";"False";"C";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"C";"";"";""
1010;"26805";"VENDAS A CREDITO-SEM";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.";"";0;"";"";"";""
1011;"27822";"ASSISTENCIA MEDICA E MEDICAMENTOSA";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.X.X.XX.XX.XX";"";0;"";"";"";""
1012;"26841361";"HARPA DORIS";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1013;"26841365";"MAYFAIR";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1014;"26841364";"TILDA BULKER";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1015;"26841363";"N/M OLGA";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1016;"6385";"COMPENSACAO FIM DE CONTRATO";"False";"False";"False";"D";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"D";"";"";""
1017;"26841366";"AYKO";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1018;"26841367";"N/M GORCH FOCK";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1019;"26841369";"UBC MONTEGO BAY";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1020;"26841295";"TRINITYARROW";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1021;"6887";"OFERTAS E BRINDES";"False";"False";"False";"";"False";"False";"True";"False";"False";"X.X.X.X.X.XX.XX.XX.";"";0;"";"";"";""
1022;"26840015";"CONCEICAO MARIA";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.X.XX.";"";0;"";"";"";""
1023;"26841039";"N/M FATEZH";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1024;"26841038";"N/M POLARIS";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1025;"26841037";"N/M AIGIORGIS";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1026;"26841376";"BERGEN SURVEYOR";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1027;"26840370";"CONCEICAO MARIA";"False";"False";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
1028;"26841373";"NATIONAL GEOGRAPHIC EXPLORER";"False";"True";"False";"";"False";"False";"False";"False";"False";"X.X.X.XX.XXX.XX.X.";"";0;"";"";"";""
